25	L5NXCV096577202	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051911530	087190277F8A	087190277F86	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
26	L5NXCV09657820A	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052020224	0CDD24B67546	0CDD24B67542	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
27	L5NXCV09657920A	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051910465	087190289474	087190289470	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
28	L5NXCV096580204	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912796	08719027BCAC	08719027BCA8	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
29	L5NXCV09658120F	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051910567	08719028B6C5	08719028B6C1	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
30	L5NXCV096582203	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912281	08719028259D	087190282599	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
31	L5NXCV096583208	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052024897	08719028D0E2	08719028D0DE	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
32	L5NXCV09658420A	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052026540	08719027A5F0	08719027A5EC	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
33	L5NXCV09658520A	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912652	087190279DC1	087190279DBD	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
34	L5NXCV096586206	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052010232	0CDD24D3326C	0CDD24D33268	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
35	L5NXCV096587200	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912142	0871902872A5	0871902872A1	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
36	L5NXCV096588200	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051925545	08719028725F	08719028725B	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
37	L5NXCV096589208	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052015237	08719055A9E6	08719055A9E2	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
38	L5NXCV09659020C	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051914456	08719028D14B	08719028D147	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
39	L5NXCV096591205	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051910723	087190279F47	087190279F43	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
40	L5NXCV096592202	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912920	4074E0CF4062	4074E0CF405E	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
41	L5NXCV09659320C	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051924796	08719028A73E	08719028A73A	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
42	L5NXCV09659420G	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051916257	0CDD246D2B3E	0CDD246D2B3A	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
43	L5NXCV096595206	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912251	08719027BC7F	08719027BC7B	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
44	L5NXCV09659620A	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052015022	0CDD246C861B	0CDD246C8617	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
45	L5NXCV096597208	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052014734	087190278F11	087190278F0D	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
46	L5NXCV096598209	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051914248	0CDD246E7557	0CDD246E7553	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
47	L5NXCV096599205	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912847	087190278958	087190278954	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
48	L5NXCV09660020H	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051926352	08719028CD59	08719028CD55	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
49	L5NXCV09660120D	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051923644	4074E074937E	4074E074937A	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
50	L5NXCV09660220B	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051916457	0871902866B1	0871902866AD	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
51	L5NXCV096603202	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051913585	08719027BD33	08719027BD2F	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
52	L5NXCV096604204	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912490	0871902867F6	0871902867F2	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
53	L5NXCV096605209	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051913764	0CDD24D4BD53	0CDD24D4BD4F	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
54	L5NXCV09660620G	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051910659	0871902788B8	0871902788B4	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
55	L5NXCV09660720G	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051912395	0CDD246AB557	0CDD246AB553	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
